Sample	Ctcf_E	Dnase1_E	H3k27ac_E	H3k27me3_E	H3k36me3_E	H3k4me2_E	H3k9ac_E	H4k20me1_E	Rad21_E	Tbp_E	Ctcf_P	Dnase1_P	H3k27ac_P	H3k27me3_P	H3k36me3_P	H3k4me2_P	H3k9ac_P	H4k20me1_P	Rad21_P	Tbp_P	Correlation	Exp	Class
chr8_98330000_98335000-chr8_98635000_98640000	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0.003121	0
chr8_98450000_98455000-chr8_99055000_99060000	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	1	-0.390893	49.5855	0
chr8_98480000_98485000-chr8_99050000_99055000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0.184532	49.5855	0
chr8_98725000_98730000-chr8_99125000_99130000	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	1	0	0	1	-0.362166	1.02245	0
chr8_98860000_98865000-chr8_99125000_99130000	1	1	0	0	1	0	0	0	0	0	1	1	1	0	0	1	1	0	0	1	0.213174	1.02245	0
chr8_99255000_99260000-chr8_98635000_98640000	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0.003121	0
chr8_99465000_99470000-chr8_99200000_99205000	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.111111	0	0
chr8_99500000_99505000-chr8_99055000_99060000	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	1	-0.390893	49.5855	0
chr8_99715000_99720000-chr8_99055000_99060000	1	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	1	1	0	1	-0.5863	49.5855	0
chr8_9985000_9990000-chr8_9045000_9050000	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0.487894	0	0
chr9_100690000_100695000-chr9_101015000_101020000	0	0	1	0	1	1	1	0	0	0	1	1	1	0	0	1	1	0	0	0	0.0242897	0.055263	1
chr9_100695000_100700000-chr9_101015000_101020000	0	0	1	0	1	1	1	0	0	0	1	1	1	0	0	1	1	0	0	0	0.225089	0.055263	1
chr9_100825000_100830000-chr9_101545000_101550000	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1
chr9_100885000_100890000-chr9_101015000_101020000	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	1	1	0	0	0	0.587973	0.055263	1
chr9_101000000_101005000-chr9_100675000_100680000	1	0	1	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	-0.308832	0.25426	1
chr9_101000000_101005000-chr9_100680000_100685000	1	0	1	0	0	1	1	0	1	0	1	1	1	0	0	1	1	0	1	0	0.702704	0.25426	1
chr9_101005000_101010000-chr9_100675000_100680000	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0.25426	1
chr9_101005000_101010000-chr9_100680000_100685000	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	1	1	0	1	0	0.561167	0.25426	1
chr9_101010000_101015000-chr9_100675000_100680000	0	1	1	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0.160075	0.25426	1
chr9_101010000_101015000-chr9_100680000_100685000	0	1	1	0	1	1	1	0	0	0	1	1	1	0	0	1	1	0	1	0	0.618633	0.25426	1
chr9_101010000_101015000-chr9_100880000_100885000	0	1	1	0	1	1	1	0	0	0	1	1	1	0	1	1	1	0	1	0	0.624558	0.434604	1
chr9_101525000_101530000-chr9_100835000_100840000	0	0	0	0	1	0	1	0	0	0	1	1	1	0	1	1	1	0	1	0	0.0705804	1.98677	1
chr9_101530000_101535000-chr9_100835000_100840000	0	0	0	0	1	0	1	0	0	0	1	1	1	0	1	1	1	0	1	0	0.0705804	1.98677	1
chr9_101535000_101540000-chr9_100835000_100840000	1	1	0	0	1	0	0	0	1	0	1	1	1	0	1	1	1	0	1	0	0.634841	1.98677	1
chr9_101760000_101765000-chr9_101890000_101895000	1	1	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	-0.325827	0.48371	1
chr9_101765000_101770000-chr9_101890000_101895000	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0.48371	1
chr9_101925000_101930000-chr9_102760000_102765000	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.166655	0	1
chr9_101930000_101935000-chr9_102760000_102765000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0	1
chr9_102020000_102025000-chr9_101945000_101950000	0	1	0	1	0	1	1	0	0	0	1	1	0	1	0	1	1	0	1	0	0.24864	0	1
chr9_102025000_102030000-chr9_101945000_101950000	1	1	0	1	0	1	0	0	1	0	1	1	0	1	0	1	1	0	1	0	0.936208	0	1
chr9_102765000_102770000-chr9_101945000_101950000	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	1	1	0	1	0	0.334252	0	1
chr9_102770000_102775000-chr9_101945000_101950000	1	0	0	0	1	0	0	0	1	0	1	1	0	1	0	1	1	0	1	0	0.498129	0	1
chr9_104220000_104225000-chr9_104295000_104300000	1	0	1	0	0	1	0	0	1	0	0	1	1	0	0	1	1	0	0	0	0.241945	0.218078	1
chr9_106860000_106865000-chr9_107505000_107510000	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	1	0	1	1	-0.442607	0	1
chr9_106865000_106870000-chr9_107505000_107510000	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	1	0	1	1	-0.442607	0	1
chr9_106870000_106875000-chr9_107505000_107510000	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	1	0	1	1	-0.442607	0	1
chr9_107900000_107905000-chr9_107685000_107690000	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0.197867	0	1
chr9_107900000_107905000-chr9_107690000_107695000	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0.803098	0	1
chr9_107905000_107910000-chr9_107685000_107690000	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0.197867	0	1
chr9_107905000_107910000-chr9_107690000_107695000	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0.803098	0	1
chr9_107915000_107920000-chr9_107685000_107690000	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0.425701	0	1
chr9_107915000_107920000-chr9_107690000_107695000	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0.163253	0	1
chr9_107920000_107925000-chr9_107685000_107690000	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0.425701	0	1
chr9_107920000_107925000-chr9_107690000_107695000	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0.163253	0	1
chr9_108155000_108160000-chr9_107945000_107950000	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1
chr9_108160000_108165000-chr9_107945000_107950000	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1
chr9_108175000_108180000-chr9_107525000_107530000	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	0	1	1	0.0399456	0.112191	1
chr9_108180000_108185000-chr9_107525000_107530000	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	1	1	-0.357469	0.112191	1
chr9_108185000_108190000-chr9_107525000_107530000	1	0	0	1	0	0	0	0	1	0	0	1	1	0	0	1	1	0	1	1	-0.237348	0.112191	1
chr9_108190000_108195000-chr9_107525000_107530000	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	1	1	-0.357469	0.112191	1
chr9_108195000_108200000-chr9_107525000_107530000	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	1	1	-0.357469	0.112191	1
chr9_111640000_111645000-chr9_112080000_112085000	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	1	0	1	1	0	-0.360111	0	1
chr9_111640000_111645000-chr9_112085000_112090000	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.111111	0	1
chr9_111950000_111955000-chr9_112080000_112085000	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	1	0	1	1	0	0.257039	0	1
chr9_111950000_111955000-chr9_112085000_112090000	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1
chr9_112075000_112080000-chr9_111635000_111640000	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0.140842	0	1
chr9_112090000_112095000-chr9_111635000_111640000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0	1
chr9_112095000_112100000-chr9_111635000_111640000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0	1
chr9_112335000_112340000-chr9_112900000_112905000	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0.166655	0	1
chr9_114850000_114855000-chr9_115510000_115515000	1	0	1	0	1	0	1	0	1	0	0	1	1	0	0	1	1	1	0	1	-0.253605	0.049051	1
chr9_114855000_114860000-chr9_115510000_115515000	0	0	1	0	1	1	1	0	0	0	0	1	1	0	0	1	1	1	0	1	0.508542	0.049051	1
chr9_115505000_115510000-chr9_114865000_114870000	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.166661	0	1
chr9_115505000_115510000-chr9_114870000_114875000	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.166661	0	1
chr9_115580000_115585000-chr9_115140000_115145000	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	0	1	1	0.140841	0	1
chr9_115675000_115680000-chr9_115870000_115875000	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0.165235	0	1
chr9_115675000_115680000-chr9_116410000_116415000	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1
chr9_115680000_115685000-chr9_115870000_115875000	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0.304364	0	1
chr9_115680000_115685000-chr9_116410000_116415000	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0.166655	0	1
chr9_115685000_115690000-chr9_115870000_115875000	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0.304364	0	1
chr9_115685000_115690000-chr9_116410000_116415000	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0.166655	0	1
chr9_115690000_115695000-chr9_115870000_115875000	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0.165235	0	1
chr9_115690000_115695000-chr9_116410000_116415000	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1
chr9_115695000_115700000-chr9_115870000_115875000	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0.165235	0	1
chr9_115695000_115700000-chr9_116410000_116415000	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1
chr9_116030000_116035000-chr9_116410000_116415000	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.111111	0	1
chr9_116180000_116185000-chr9_116035000_116040000	0	0	0	1	0	0	0	0	0	0	1	1	1	0	1	1	1	0	1	1	-0.552298	0	1
chr9_116185000_116190000-chr9_116035000_116040000	0	0	0	1	0	0	0	0	0	0	1	1	1	0	1	1	1	0	1	1	-0.552298	0	1
chr9_116420000_116425000-chr9_116355000_116360000	1	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0.139725	0.009837	1
chr9_116425000_116430000-chr9_117060000_117065000	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1
chr9_116425000_116430000-chr9_117065000_117070000	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	1	1	0	0.305273	0	1
chr9_116430000_116435000-chr9_117060000_117065000	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1
chr9_116430000_116435000-chr9_117065000_117070000	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	1	1	0	0.305273	0	1
chr9_116435000_116440000-chr9_117060000_117065000	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.440388	0	1
chr9_116435000_116440000-chr9_117065000_117070000	0	0	0	1	0	1	0	0	0	0	1	1	0	1	0	0	0	1	1	0	0.112779	0	1
chr9_116440000_116445000-chr9_117060000_117065000	1	1	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0.336938	0	1
chr9_116440000_116445000-chr9_117065000_117070000	1	1	0	1	0	1	0	0	1	0	1	1	0	1	0	0	0	1	1	0	0.81733	0	1
chr9_116445000_116450000-chr9_117060000_117065000	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.891835	0	1
chr9_116445000_116450000-chr9_117065000_117070000	0	0	0	1	0	1	0	0	0	0	1	1	0	1	0	0	0	1	1	0	0.147692	0	1
chr9_116475000_116480000-chr9_116835000_116840000	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.111111	0	1
chr9_116475000_116480000-chr9_116840000_116845000	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0.214717	0	1
chr9_116480000_116485000-chr9_116835000_116840000	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.111111	0	1
chr9_116480000_116485000-chr9_116840000_116845000	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0.214717	0	1
chr9_116495000_116500000-chr9_116835000_116840000	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0.675356	0	1
chr9_116495000_116500000-chr9_116840000_116845000	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0.866514	0	1
chr9_117050000_117055000-chr9_116855000_116860000	1	1	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0.699928	0	1
chr9_117050000_117055000-chr9_116915000_116920000	1	1	0	1	0	0	0	0	1	0	1	1	0	1	0	0	0	1	1	0	0.914022	0	1
chr9_117170000_117175000-chr9_117420000_117425000	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	1	0	0.270473	0	1
chr9_117775000_117780000-chr9_117430000_117435000	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0.215878	0	1
chr9_118350000_118355000-chr9_119330000_119335000	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0.704266	0	1
chr9_118355000_118360000-chr9_119330000_119335000	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0.704266	0	1
chr9_118920000_118925000-chr9_119265000_119270000	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.868383	0	1
chr9_119250000_119255000-chr9_118915000_118920000	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0.314098	0	1
chr9_119255000_119260000-chr9_118915000_118920000	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0.314087	0	1
chr9_123570000_123575000-chr9_123635000_123640000	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	0	0	0	0.483811	0	1
chr9_125205000_125210000-chr9_125130000_125135000	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0.00197341	0.156505	1
chr9_126150000_126155000-chr9_126115000_126120000	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	1	0	1	0	0.402824	0.005961	1
chr9_126800000_126805000-chr9_126160000_126165000	1	1	0	1	0	1	1	1	1	0	1	1	0	0	0	0	0	0	1	0	0.858988	0.365031	1
chr9_126800000_126805000-chr9_126165000_126170000	1	1	0	1	0	1	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0.0693688	0.365031	1
chr9_126805000_126810000-chr9_126160000_126165000	0	1	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0.0454014	0.365031	1
chr9_126805000_126810000-chr9_126165000_126170000	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0.307623	0.365031	1
chr9_127460000_127465000-chr9_127175000_127180000	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	1	1	0	0	1	-0.476441	0	1
chr9_127470000_127475000-chr9_127175000_127180000	1	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0	0	1	-0.258929	0	1
chr9_128165000_128170000-chr9_129170000_129175000	0	1	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.0669525	0	1
chr9_128170000_128175000-chr9_129170000_129175000	1	1	1	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	-0.449359	0	1
chr9_129700000_129705000-chr9_130675000_130680000	1	1	0	0	0	0	0	0	1	0	0	1	1	0	1	1	1	0	0	0	0.0220199	0.285968	1
chr9_129700000_129705000-chr9_130680000_130685000	1	1	0	0	0	0	0	0	1	0	1	1	1	0	0	1	1	0	1	0	0.3315	0.285968	1
chr9_129700000_129705000-chr9_130685000_130690000	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0.0351339	0.029096	1
chr9_129700000_129705000-chr9_130690000_130695000	1	1	0	0	0	0	0	0	1	0	1	1	1	0	0	1	1	0	0	0	0.190202	0.029096	1
chr9_129705000_129710000-chr9_130675000_130680000	1	0	0	0	0	1	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0.274465	0.285968	1
chr9_129705000_129710000-chr9_130680000_130685000	1	0	0	0	0	1	0	0	0	0	1	1	1	0	0	1	1	0	1	0	0.328574	0.285968	1
chr9_129705000_129710000-chr9_130685000_130690000	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0.0350427	0.029096	1
chr9_129705000_129710000-chr9_130690000_130695000	1	0	0	0	0	1	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0.320017	0.029096	1
chr9_129710000_129715000-chr9_130675000_130680000	1	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0.385185	0.285968	1
chr9_129710000_129715000-chr9_130680000_130685000	1	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	0	1	0	-0.0232382	0.285968	1
chr9_129710000_129715000-chr9_130685000_130690000	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0.293294	0.029096	1
chr9_129710000_129715000-chr9_130690000_130695000	1	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0.0480337	0.029096	1
chr9_129715000_129720000-chr9_130675000_130680000	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0.270892	0.285968	1
chr9_129715000_129720000-chr9_130680000_130685000	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	0	1	0	-0.390604	0.285968	1
chr9_129715000_129720000-chr9_130685000_130690000	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0.206267	0.029096	1
chr9_129715000_129720000-chr9_130690000_130695000	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	-0.324929	0.029096	1
chr9_130265000_130270000-chr9_130340000_130345000	1	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	1	0	1	0	0.794083	0.478011	1
chr9_130265000_130270000-chr9_130475000_130480000	1	1	0	0	1	0	1	0	1	0	0	1	1	0	0	1	1	0	0	0	0.324338	0.111752	1
chr9_130265000_130270000-chr9_130480000_130485000	1	1	0	0	1	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0.547357	0.111752	1
chr9_130265000_130270000-chr9_130485000_130490000	1	1	0	0	1	0	1	0	1	0	0	1	0	1	0	0	1	0	0	0	0.37295	0.111752	1
chr9_130265000_130270000-chr9_130495000_130500000	1	1	0	0	1	0	1	0	1	0	1	1	1	0	0	1	1	0	1	1	0.416808	0.24393	1
chr9_130265000_130270000-chr9_130680000_130685000	1	1	0	0	1	0	1	0	1	0	1	1	1	0	0	1	1	0	1	0	0.484677	0.285968	1
chr9_130265000_130270000-chr9_130685000_130690000	1	1	0	0	1	0	1	0	1	0	0	1	0	0	0	1	1	0	0	0	0.417083	0.029096	1
chr9_130350000_130355000-chr9_130480000_130485000	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0.250194	0.111752	1
chr9_130350000_130355000-chr9_130680000_130685000	1	1	0	0	0	0	0	0	1	0	1	1	1	0	0	1	1	0	1	0	0.326319	0.285968	1
chr9_130350000_130355000-chr9_130685000_130690000	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0.162745	0.029096	1
chr9_130625000_130630000-chr9_130585000_130590000	1	1	1	0	0	1	1	0	1	1	1	1	1	0	0	1	1	0	1	0	0.961221	0.003631	1
chr9_130795000_130800000-chr9_130700000_130705000	1	1	0	0	0	1	1	0	1	0	0	1	1	0	1	1	1	1	0	1	0.059676	2.218	1
chr9_131010000_131015000-chr9_130950000_130955000	1	1	1	0	1	1	1	0	0	1	1	1	1	0	1	1	1	0	1	1	0.809726	1.73134	1
chr9_131125000_131130000-chr9_131170000_131175000	0	1	1	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0	1	0	0.329395	1.42239	1
chr9_131405000_131410000-chr9_131475000_131480000	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0.723993	0.368433	1
chr9_131490000_131495000-chr9_131580000_131585000	0	0	1	0	0	1	1	0	0	0	1	1	1	0	1	1	1	1	1	1	0.324515	1.3326	1
chr9_131490000_131495000-chr9_131585000_131590000	0	0	1	0	0	1	1	0	0	0	1	0	0	0	1	0	1	1	0	0	0.108414	1.15808	1
chr9_131490000_131495000-chr9_131680000_131685000	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0.333272	0.293663	1
chr9_131495000_131500000-chr9_131580000_131585000	1	1	1	0	0	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	0.526881	1.3326	1
chr9_131495000_131500000-chr9_131585000_131590000	1	1	1	0	0	1	1	0	1	1	1	0	0	0	1	0	1	1	0	0	0.112499	1.15808	1
chr9_131495000_131500000-chr9_131680000_131685000	1	1	1	0	0	1	1	0	1	1	0	1	0	0	1	0	1	0	0	0	0.0642691	0.293663	1
chr9_132010000_132015000-chr9_131940000_131945000	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	1	1	0	0	1	0.0819052	0.032678	1
chr9_132110000_132115000-chr9_132370000_132375000	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	0	1	1	0.363291	1.02258	1
chr9_132115000_132120000-chr9_132370000_132375000	0	1	0	1	0	0	0	0	0	0	1	1	1	1	0	1	1	0	1	1	0.192044	1.02258	1
chr9_132410000_132415000-chr9_132930000_132935000	0	1	0	1	0	0	1	0	0	0	1	1	0	1	0	1	1	0	0	1	0.191435	0.258194	1
chr9_132415000_132420000-chr9_132930000_132935000	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	1	1	0	0	1	0.194231	0.258194	1
chr9_132420000_132425000-chr9_132930000_132935000	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	1	1	0	0	1	0.194231	0.258194	1
chr9_132545000_132550000-chr9_132500000_132505000	1	1	0	1	0	0	1	0	1	0	1	1	1	1	0	1	1	0	1	1	0.604877	0.000603	1
chr9_132910000_132915000-chr9_133565000_133570000	0	0	1	0	0	0	1	0	0	0	1	1	1	0	0	1	1	0	0	1	0.230925	1.36223	1
chr9_132915000_132920000-chr9_133565000_133570000	1	0	0	1	0	0	1	0	0	0	1	1	1	0	0	1	1	0	0	1	0.351375	1.36223	1
chr9_132920000_132925000-chr9_133565000_133570000	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	1	-0.380279	1.36223	1
chr9_132925000_132930000-chr9_132400000_132405000	1	0	0	0	0	0	0	0	1	0	1	1	1	0	1	1	1	0	1	1	0.0734728	0.290663	1
chr9_132940000_132945000-chr9_132400000_132405000	0	0	0	0	0	0	1	1	0	0	1	1	1	0	1	1	1	0	1	1	-0.142434	0.290663	1
chr9_132945000_132950000-chr9_132400000_132405000	0	1	0	0	0	1	1	1	0	1	1	1	1	0	1	1	1	0	1	1	0.372724	0.290663	1
chr9_133000000_133005000-chr9_133285000_133290000	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.190486	0	1
chr9_133000000_133005000-chr9_133320000_133325000	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0.832099	0.034825	1
chr9_133000000_133005000-chr9_133325000_133330000	0	1	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	1	0	0.331444	0.034825	1
chr9_133005000_133010000-chr9_133285000_133290000	1	1	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	-0.312072	0	1
chr9_133005000_133010000-chr9_133320000_133325000	1	1	0	0	0	1	1	0	1	0	0	1	0	0	0	1	1	0	0	0	0.505078	0.034825	1
chr9_133005000_133010000-chr9_133325000_133330000	1	1	0	0	0	1	1	0	1	0	1	1	0	1	0	0	0	0	1	0	0.352071	0.034825	1
chr9_133550000_133555000-chr9_132905000_132910000	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0.194279	0	1
chr9_133555000_133560000-chr9_132905000_132910000	1	1	1	1	0	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0.507095	0	1
chr9_133560000_133565000-chr9_132905000_132910000	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0.548361	0	1
chr9_133560000_133565000-chr9_133320000_133325000	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0.698904	0.034825	1
chr9_133560000_133565000-chr9_133325000_133330000	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	1	0	-0.398546	0.034825	1
chr9_134200000_134205000-chr9_133575000_133580000	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	0	0	0	1	0	-0.360513	1.36223	1
chr9_134200000_134205000-chr9_133585000_133590000	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	1	1	0	0	1	0.527122	0.547146	1
chr9_134205000_134210000-chr9_133575000_133580000	0	1	1	0	0	1	1	0	0	1	1	1	0	0	1	0	0	0	1	0	-0.452801	1.36223	1
chr9_134205000_134210000-chr9_133585000_133590000	0	1	1	0	0	1	1	0	0	1	0	1	1	0	0	1	1	0	0	1	0.95467	0.547146	1
chr9_134210000_134215000-chr9_133575000_133580000	1	1	0	0	0	0	1	0	1	0	1	1	0	0	1	0	0	0	1	0	0.503348	1.36223	1
chr9_134210000_134215000-chr9_133585000_133590000	1	1	0	0	0	0	1	0	1	0	0	1	1	0	0	1	1	0	0	1	0.0405322	0.547146	1
chr9_134210000_134215000-chr9_134050000_134055000	1	1	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0.120462	2.34873	1
chr9_134220000_134225000-chr9_133575000_133580000	1	0	0	0	0	1	1	0	0	0	1	1	0	0	1	0	0	0	1	0	0.141872	1.36223	1
chr9_134220000_134225000-chr9_133585000_133590000	1	0	0	0	0	1	1	0	0	0	0	1	1	0	0	1	1	0	0	1	0.416298	0.547146	1
