Sample	Ctcf_E	Dnase1_E	H3k27ac_E	H3k27me3_E	H3k36me3_E	H3k4me2_E	H3k9ac_E	H4k20me1_E	Rad21_E	Tbp_E	Ctcf_P	Dnase1_P	H3k27ac_P	H3k27me3_P	H3k36me3_P	H3k4me2_P	H3k9ac_P	H4k20me1_P	Rad21_P	Tbp_P	Correlation	Exp	Class
chr7_2905000_2910000-chr7_3080000_3085000	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	1	0	0.294268	0.315752	0
chr7_2945000_2950000-chr7_3080000_3085000	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	1	0	1	0	-0.400005	0.315752	0
chr7_3000000_3005000-chr7_3080000_3085000	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	1	0	1	0	-0.400005	0.315752	0
chr7_30250000_30255000-chr7_30175000_30180000	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0.210509	0	0
chr7_30380000_30385000-chr7_30600000_30605000	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0.256603	0.414567	0
chr7_30450000_30455000-chr7_30540000_30545000	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	0	0	0	-0.395674	0	0
chr7_30730000_30735000-chr7_30470000_30475000	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0.204615	0.243561	0
chr7_39625000_39630000-chr7_39125000_39130000	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.111111	0	0
chr7_39935000_39940000-chr7_40130000_40135000	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.16666	0.547636	0
chr7_40100000_40105000-chr7_39985000_39990000	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	1	0	0	1	-0.384725	0.547636	0
chr7_43320000_43325000-chr7_44105000_44110000	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0.165396	0.001138	0
chr7_43850000_43855000-chr7_44105000_44110000	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0.248084	0.001138	0
chr7_44415000_44420000-chr7_45020000_45025000	1	1	1	0	0	1	0	0	1	0	1	1	1	0	1	1	1	0	0	0	0.0825954	0	0
chr7_44490000_44495000-chr7_45010000_45015000	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	1	1	1	1	0	0.482102	0	0
chr7_44750000_44755000-chr7_44150000_44155000	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
chr7_44860000_44865000-chr7_44800000_44805000	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
chr7_45265000_45270000-chr7_45025000_45030000	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	1	-0.382574	0	0
chr7_47270000_47275000-chr7_47865000_47870000	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.111111	0.002996	0
chr7_4745000_4750000-chr7_4870000_4875000	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	-0.370857	0.000402	0
chr7_47540000_47545000-chr7_47995000_48000000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.111111	0	0
chr7_4785000_4790000-chr7_4900000_4905000	0	1	1	0	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0.223863	0	0
chr7_4980000_4985000-chr7_5570000_5575000	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	0.313687	33.0388	0
chr7_5420000_5425000-chr7_5320000_5325000	0	1	0	0	1	0	0	1	0	0	1	1	1	0	0	0	0	0	1	0	0.0417821	0.002578	0
chr7_55070000_55075000-chr7_54825000_54830000	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	-0.322289	2.21438	0
chr7_55315000_55320000-chr7_55605000_55610000	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0.252202	1.69072	0
chr7_55610000_55615000-chr7_56140000_56145000	0	0	1	0	1	1	1	0	0	0	1	1	0	0	1	0	0	0	1	0	-0.430726	0.884832	0
chr7_5620000_5625000-chr7_5085000_5090000	0	1	1	0	0	1	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0.771638	0	0
chr7_5660000_5665000-chr7_5860000_5865000	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0.216235	0	0
chr7_570000_575000-chr7_1080000_1085000	0	1	1	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0.680305	0	0
chr7_6495000_6500000-chr7_7220000_7225000	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	0	1	1	-0.293376	0	0
chr7_65415000_65420000-chr7_65575000_65580000	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0.264795	0.523667	0
chr7_73225000_73230000-chr7_74115000_74120000	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.216607	4.4794	0
chr7_73385000_73390000-chr7_72985000_72990000	1	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.249415	0	0
chr7_73655000_73660000-chr7_74140000_74145000	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.819959	4.4794	0
chr7_73760000_73765000-chr7_74305000_74310000	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0.166606	0	0
chr7_73830000_73835000-chr7_74115000_74120000	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.212469	4.4794	0
chr7_77650000_77655000-chr7_77395000_77400000	1	1	0	1	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	-0.347884	0.468101	0
chr7_8080000_8085000-chr7_8010000_8015000	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0.234243	1.16463	0
chr7_90560000_90565000-chr7_89840000_89845000	1	1	1	0	0	1	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0.138541	0	0
chr7_91985000_91990000-chr7_92460000_92465000	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	0	1	0	-0.151553	0.721278	0
chr7_92285000_92290000-chr7_92025000_92030000	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
chr7_92430000_92435000-chr7_91875000_91880000	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0.133422	1.15253	0
chr7_92505000_92510000-chr7_92460000_92465000	1	0	0	0	0	0	0	0	1	0	1	1	1	0	1	1	1	0	1	0	0.398219	0.721278	0
chr7_92795000_92800000-chr7_92860000_92865000	0	1	1	0	0	1	0	0	0	1	1	1	0	0	0	1	1	0	0	1	0.0674858	0	0
chr7_97555000_97560000-chr7_98025000_98030000	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	1	1	0	0	0	0.163313	0.750267	0
chr7_98520000_98525000-chr7_99145000_99150000	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	-0.307603	0.149627	0
chr7_98710000_98715000-chr7_99330000_99335000	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.177001	0	0
chr7_99110000_99115000-chr7_99145000_99150000	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0.0749813	0.149627	0
chr7_99785000_99790000-chr7_99095000_99100000	1	1	1	0	0	1	0	0	1	0	0	1	1	0	1	1	1	1	0	1	0.299615	0	0
chr7_99975000_99980000-chr7_100470000_100475000	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	1	1	0	0	1	0.373068	0	0
chr8_100370000_100375000-chr8_99955000_99960000	1	1	0	0	0	0	0	0	1	0	0	1	1	1	0	1	1	0	0	0	0.283771	0.424481	1
chr8_100870000_100875000-chr8_100400000_100405000	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0.993184	0	1
chr8_101150000_101155000-chr8_101840000_101845000	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0.20302	0	1
chr8_101450000_101455000-chr8_101315000_101320000	1	1	1	0	0	1	1	0	1	1	0	0	1	0	1	1	1	1	0	0	0.597971	2.16792	1
chr8_101510000_101515000-chr8_101440000_101445000	0	1	1	0	0	1	1	0	1	1	0	1	1	0	0	1	1	0	0	0	0.74694	0.002614	1
chr8_101555000_101560000-chr8_101155000_101160000	0	0	1	0	0	1	1	0	0	0	1	1	1	0	0	1	1	0	1	1	0.608867	0.103747	1
chr8_101710000_101715000-chr8_101945000_101950000	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0.966192	0	1
chr8_101950000_101955000-chr8_101730000_101735000	1	0	0	0	1	0	0	1	1	0	1	1	1	0	1	1	1	1	0	1	0.185285	0	1
chr8_103825000_103830000-chr8_103540000_103545000	1	1	1	0	0	1	1	0	1	0	1	1	1	0	0	1	1	0	1	1	0.877564	0.396778	1
chr8_103825000_103830000-chr8_103545000_103550000	1	1	1	0	0	1	1	0	1	0	1	1	1	0	0	1	1	0	1	1	0.919567	0	1
chr8_105140000_105145000-chr8_104775000_104780000	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	1
chr8_105340000_105345000-chr8_105430000_105435000	1	1	0	0	0	1	1	0	1	0	1	1	0	0	0	0	0	0	1	0	0.653625	0.013477	1
chr8_107205000_107210000-chr8_106920000_106925000	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	1
chr8_107865000_107870000-chr8_107710000_107715000	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.16666	0	1
chr8_109900000_109905000-chr8_110340000_110345000	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0.158835	0	1
chr8_109900000_109905000-chr8_110345000_110350000	1	0	0	0	0	1	0	0	1	0	0	1	1	0	1	1	1	0	0	1	-0.354576	0	1
chr8_109905000_109910000-chr8_110340000_110345000	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0.580116	0	1
chr8_109905000_109910000-chr8_110345000_110350000	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	1	1	0	0	1	0.482704	0	1
chr8_11050000_11055000-chr8_10980000_10985000	0	0	0	0	1	1	1	0	0	0	0	1	1	0	0	1	1	0	0	1	0.687079	0.057007	1
chr8_11050000_11055000-chr8_10985000_10990000	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0.495773	0.057007	1
chr8_11270000_11275000-chr8_11325000_11330000	1	1	1	0	0	1	1	0	1	0	1	1	1	0	0	1	1	0	1	0	0.976969	0.115755	1
chr8_11270000_11275000-chr8_11410000_11415000	1	1	1	0	0	1	1	0	1	0	1	1	1	0	1	0	1	0	1	0	0.120195	1.62613	1
chr8_11335000_11340000-chr8_11410000_11415000	1	1	1	0	0	1	1	0	1	0	1	1	1	0	1	0	1	0	1	0	0.201939	1.62613	1
chr8_11335000_11340000-chr8_11415000_11420000	1	1	1	0	0	1	1	0	1	0	0	1	1	0	1	0	1	0	0	0	0.057848	1.62613	1
chr8_113815000_113820000-chr8_114445000_114450000	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0.243094	0	1
chr8_11390000_11395000-chr8_11350000_11355000	1	0	1	0	1	1	1	0	0	0	1	1	1	0	0	1	1	0	0	1	0.781487	1.62613	1
chr8_114210000_114215000-chr8_114445000_114450000	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	0	0.261936	0	1
chr8_118340000_118345000-chr8_119120000_119125000	1	1	0	0	0	0	0	0	1	0	1	1	1	0	0	1	1	0	1	1	0.367066	0.129808	1
chr8_118625000_118630000-chr8_119120000_119125000	1	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	1	0	1	1	0.305848	0.129808	1
chr8_119510000_119515000-chr8_119290000_119295000	0	0	1	0	0	1	0	0	0	1	0	1	1	0	0	1	1	0	0	1	0.873733	0.013212	1
chr8_119755000_119760000-chr8_120080000_120085000	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0.999989	0	1
chr8_121440000_121445000-chr8_121135000_121140000	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	1	0	0	1	0	0.287041	0	1
chr8_123580000_123585000-chr8_122650000_122655000	1	1	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	1	0	0.79356	3.7e-05	1
chr8_126230000_126235000-chr8_126440000_126445000	0	0	1	0	0	1	1	0	0	1	1	1	1	0	1	1	1	0	1	1	0.330633	0.27767	1
chr8_126230000_126235000-chr8_126445000_126450000	0	0	1	0	0	1	1	0	0	1	0	1	1	0	1	1	1	1	0	0	0.450734	0.27767	1
chr8_126235000_126240000-chr8_126440000_126445000	0	0	1	0	0	1	1	0	0	1	1	1	1	0	1	1	1	0	1	1	0.344791	0.27767	1
chr8_126235000_126240000-chr8_126445000_126450000	0	0	1	0	0	1	1	0	0	1	0	1	1	0	1	1	1	1	0	0	0.489791	0.27767	1
chr8_126655000_126660000-chr8_126445000_126450000	1	1	1	0	0	1	0	0	1	0	0	1	1	0	1	1	1	1	0	0	0.0834984	0.27767	1
chr8_127885000_127890000-chr8_128745000_128750000	1	1	0	0	0	0	0	0	1	0	1	1	1	0	1	1	1	0	1	1	0.392265	0.952335	1
chr8_128185000_128190000-chr8_128745000_128750000	0	0	1	0	0	0	0	0	0	0	1	1	1	0	1	1	1	0	1	1	0.169433	0.952335	1
chr8_128220000_128225000-chr8_128745000_128750000	1	0	1	0	0	1	1	0	1	1	1	1	1	0	1	1	1	0	1	1	0.562381	0.952335	1
chr8_128310000_128315000-chr8_128745000_128750000	1	1	1	0	0	1	1	0	1	1	1	1	1	0	1	1	1	0	1	1	0.775919	0.952335	1
chr8_128310000_128315000-chr8_128805000_128810000	1	1	1	0	0	1	1	0	1	1	0	1	1	0	1	1	1	1	0	1	0.505384	0.869431	1
chr8_128575000_128580000-chr8_128805000_128810000	1	0	1	0	0	1	1	0	1	1	0	1	1	0	1	1	1	1	0	1	0.325806	0.869431	1
chr8_129665000_129670000-chr8_128745000_128750000	1	1	1	0	0	1	0	0	1	0	1	1	1	0	1	1	1	0	1	1	0.446692	0.952335	1
chr8_130035000_130040000-chr8_130690000_130695000	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0.937643	0.002871	1
chr8_130035000_130040000-chr8_130695000_130700000	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	1
chr8_130315000_130320000-chr8_130690000_130695000	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0.990859	0.002871	1
chr8_130315000_130320000-chr8_130695000_130700000	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0.975964	0	1
chr8_130830000_130835000-chr8_131025000_131030000	1	1	0	0	0	0	0	0	1	0	1	1	1	0	0	1	1	1	1	0	0.54646	2.85144	1
chr8_130835000_130840000-chr8_131025000_131030000	1	1	0	0	0	0	0	0	1	0	1	1	1	0	0	1	1	1	1	0	0.360253	2.85144	1
chr8_132815000_132820000-chr8_132050000_132055000	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0.176001	0	1
chr8_133205000_133210000-chr8_133490000_133495000	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0.354976	0.002208	1
chr8_133660000_133665000-chr8_133490000_133495000	1	1	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	1	0	0.846575	0.002208	1
chr8_134700000_134705000-chr8_134510000_134515000	0	0	1	0	0	1	0	0	0	0	0	1	1	0	1	1	1	0	0	1	0.539249	0.689046	1
chr8_13510000_13515000-chr8_12900000_12905000	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0.882642	0	1
chr8_135270000_135275000-chr8_134580000_134585000	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	1	0	1	1	0.333762	0	1
chr8_135695000_135700000-chr8_135610000_135615000	1	1	1	0	0	1	1	0	1	0	1	1	1	0	1	1	1	0	1	1	0.624536	0.000328	1
chr8_141475000_141480000-chr8_141645000_141650000	1	1	1	0	0	1	1	0	1	0	1	1	1	0	0	1	1	1	1	0	0.994489	0.149119	1
chr8_141840000_141845000-chr8_142185000_142190000	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	1	1	0	0.379856	0	1
chr8_142090000_142095000-chr8_142180000_142185000	1	1	0	0	0	1	0	0	1	0	1	1	0	0	1	0	0	1	1	0	0.267181	1.34243	1
chr8_142095000_142100000-chr8_142140000_142145000	1	1	1	0	0	1	1	0	1	0	0	1	1	0	1	1	1	1	0	0	0.668118	1.34243	1
chr8_142355000_142360000-chr8_142195000_142200000	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0.21807	1.34243	1
chr8_143790000_143795000-chr8_143750000_143755000	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0.220106	0.276872	1
chr8_145260000_145265000-chr8_145160000_145165000	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0.369015	0	1
chr8_16635000_16640000-chr8_17005000_17010000	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0.99064	0	1
chr8_17720000_17725000-chr8_17580000_17585000	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0.995004	0.027769	1
chr8_17785000_17790000-chr8_17100000_17105000	0	0	1	0	1	1	1	0	0	1	1	1	1	0	1	1	1	0	0	0	0.694249	2.75442	1
chr8_18725000_18730000-chr8_18065000_18070000	1	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	1	0	1	1	0.281366	0	1
chr8_22305000_22310000-chr8_22550000_22555000	0	0	1	0	1	1	1	0	0	0	1	1	1	1	0	1	1	0	0	1	0.445623	0.258775	1
chr8_22765000_22770000-chr8_22525000_22530000	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	1	0	0	0.16022	0.555787	1
chr8_23265000_23270000-chr8_22930000_22935000	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	1	0.0782727	0.025051	1
chr8_24100000_24105000-chr8_24245000_24250000	1	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	1	0	1	0	0.524633	0	1
chr8_27720000_27725000-chr8_27845000_27850000	1	1	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0.434988	0	1
chr8_27930000_27935000-chr8_28270000_28275000	1	1	1	0	0	1	0	0	1	0	0	1	1	0	0	1	1	0	0	0	0.296612	0.003449	1
chr8_28220000_28225000-chr8_28270000_28275000	1	1	1	0	0	1	1	0	1	1	0	1	1	0	0	1	1	0	0	0	0.678227	0.003449	1
chr8_28450000_28455000-chr8_28350000_28355000	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	0	0	0	0.361083	0.205381	1
chr8_28645000_28650000-chr8_28480000_28485000	1	1	0	0	1	0	0	0	1	0	1	1	0	1	0	1	1	0	1	0	0.354391	0.139949	1
chr8_29170000_29175000-chr8_28995000_29000000	1	1	0	1	0	1	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0.431262	0	1
chr8_29175000_29180000-chr8_28995000_29000000	1	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0.772671	0	1
chr8_29190000_29195000-chr8_30010000_30015000	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	-0.31528	1.10997	1
chr8_29195000_29200000-chr8_30010000_30015000	1	1	0	0	1	1	1	1	1	0	0	1	1	0	0	1	1	0	0	1	-0.146628	1.10997	1
chr8_29265000_29270000-chr8_29380000_29385000	0	1	1	0	0	1	1	0	0	1	1	1	1	0	0	1	1	0	1	1	0.491105	0.050549	1
chr8_29580000_29585000-chr8_29380000_29385000	1	1	0	0	0	0	0	0	1	0	1	1	1	0	0	1	1	0	1	1	0.302194	0.050549	1
chr8_30080000_30085000-chr8_30450000_30455000	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.132939	0	1
chr8_30085000_30090000-chr8_30450000_30455000	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.19238	0	1
chr8_30520000_30525000-chr8_30670000_30675000	1	1	0	0	0	0	0	0	1	0	1	1	1	0	0	1	1	0	1	0	0.39285	0.673955	1
chr8_30960000_30965000-chr8_30775000_30780000	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0.881226	0	1
chr8_32960000_32965000-chr8_32405000_32410000	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0.898177	0	1
chr8_33410000_33415000-chr8_33370000_33375000	0	1	1	0	1	1	1	0	0	0	1	1	1	0	0	1	1	0	1	1	0.509737	0.330564	1
chr8_37920000_37925000-chr8_37705000_37710000	1	1	0	0	1	0	0	0	1	0	1	1	1	0	1	1	1	0	1	1	0.326177	0.126111	1
chr8_37925000_37930000-chr8_37705000_37710000	0	1	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	0	1	1	0.454922	0.126111	1
chr8_38040000_38045000-chr8_38240000_38245000	1	1	0	0	0	1	0	0	1	0	1	1	1	0	0	1	1	0	1	1	0.434081	1.14545	1
chr8_38570000_38575000-chr8_37970000_37975000	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.217628	0.598794	1
chr8_38570000_38575000-chr8_37975000_37980000	1	1	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	0.81856	0.598794	1
chr8_38575000_38580000-chr8_37970000_37975000	1	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.26499	0.598794	1
chr8_38575000_38580000-chr8_37975000_37980000	1	1	0	0	0	1	0	0	1	0	1	1	0	0	1	0	0	0	1	0	0.572398	0.598794	1
chr8_38710000_38715000-chr8_38825000_38830000	1	1	1	0	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	-0.233786	2.18643	1
chr8_41560000_41565000-chr8_42010000_42015000	0	1	1	0	0	1	0	0	0	0	1	1	1	0	1	1	1	0	1	1	0.772514	1.05761	1
chr8_41685000_41690000-chr8_41555000_41560000	1	1	1	0	0	1	1	0	1	0	1	1	0	0	0	1	0	0	1	0	0.738048	0.013913	1
chr8_41690000_41695000-chr8_41395000_41400000	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.212071	0.730576	1
chr8_42240000_42245000-chr8_41555000_41560000	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	1	0	0.73449	0.013913	1
chr8_42545000_42550000-chr8_42925000_42930000	1	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0.300057	1.60462	1
chr8_4690000_4695000-chr8_4850000_4855000	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0.91521	0	1
chr8_4695000_4700000-chr8_4850000_4855000	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0.91521	0	1
chr8_47865000_47870000-chr8_47830000_47835000	1	1	1	0	0	1	0	0	1	0	0	1	1	0	0	1	1	0	0	0	0.528722	0	1
chr8_52575000_52580000-chr8_52720000_52725000	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0.993856	0.006074	1
chr8_53490000_53495000-chr8_53850000_53855000	1	1	0	0	0	0	0	0	1	0	1	1	0	1	0	1	0	0	1	0	0.822846	0	1
chr8_53875000_53880000-chr8_54710000_54715000	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0.194529	0.340426	1
chr8_57880000_57885000-chr8_58255000_58260000	1	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0.861699	0	1
chr8_61525000_61530000-chr8_61325000_61330000	1	0	0	0	1	0	0	0	1	0	1	1	0	0	0	1	0	0	1	0	0.600052	0.002709	1
chr8_61935000_61940000-chr8_61325000_61330000	1	1	0	0	0	1	0	0	1	0	1	1	0	0	0	1	0	0	1	0	0.971032	0.002709	1
chr8_61935000_61940000-chr8_61570000_61575000	1	1	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0.762507	0	1
chr8_64300000_64305000-chr8_65280000_65285000	1	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0.251791	0	1
chr8_64300000_64305000-chr8_65285000_65290000	1	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0.251791	0	1
chr8_64305000_64310000-chr8_65280000_65285000	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.111111	0	1
chr8_64305000_64310000-chr8_65285000_65290000	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.111111	0	1
chr8_65610000_65615000-chr8_65485000_65490000	0	0	1	0	0	1	1	0	0	0	1	1	1	1	0	1	1	0	1	0	0.460766	0.012475	1
chr8_65775000_65780000-chr8_65490000_65495000	0	0	1	0	0	1	1	0	0	1	1	0	1	1	0	1	1	0	0	1	0.622986	0.113959	1
chr8_65830000_65835000-chr8_65485000_65490000	1	0	1	0	0	0	0	0	1	0	1	1	1	1	0	1	1	0	1	0	0.420311	0.012475	1
chr8_66055000_66060000-chr8_65480000_65485000	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0.996166	0	1
chr8_66055000_66060000-chr8_65485000_65490000	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	1	0	1	0	0.309478	0.012475	1
chr8_66975000_66980000-chr8_67090000_67095000	1	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0.0530564	0	1
chr8_67330000_67335000-chr8_66675000_66680000	1	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0.322599	1.18901	1
chr8_71445000_71450000-chr8_70855000_70860000	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	1	0	0.644612	0	1
chr8_73195000_73200000-chr8_72740000_72745000	1	1	0	0	0	0	0	0	1	0	1	0	1	0	0	1	1	0	1	0	0.333702	0.41521	1
chr8_74085000_74090000-chr8_73925000_73930000	1	1	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0.0350422	0.422763	1
chr8_79640000_79645000-chr8_79715000_79720000	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	1	0.307539	0	1
chr8_80595000_80600000-chr8_80675000_80680000	1	1	0	0	0	0	0	0	1	0	1	1	1	1	0	1	1	0	1	0	0.34424	0.030107	1
chr8_80595000_80600000-chr8_80940000_80945000	1	1	0	0	0	0	0	0	1	0	1	1	1	0	1	1	1	0	0	1	-0.143808	1.42267	1
chr8_80595000_80600000-chr8_81140000_81145000	1	1	0	0	0	0	0	0	1	0	1	1	1	0	0	1	0	0	1	0	0.512997	1.84038	1
chr8_80980000_80985000-chr8_81140000_81145000	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	0	0	1	0	-0.313593	1.84038	1
chr8_81005000_81010000-chr8_81080000_81085000	0	0	1	0	0	1	0	0	0	0	1	1	1	0	0	1	1	0	0	1	0.673825	1.84038	1
chr8_81535000_81540000-chr8_81895000_81900000	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0.208675	0.252254	1
